date,latitude,longitude,pricetype,currency,price,usdprice,year,month,day_of_week,day_of_year,month_sin,month_cos,is_holiday_season,location_cluster,markets_in_region,price_to_usd_ratio,rolling_avg_price,price_volatility,admin1_encoded,admin2_encoded,market_encoded,category_encoded,commodity_encoded,unit_encoded,priceflag_encoded,price_category_encoded
2022-09-15,-1.269275,36.744238,Wholesale,KES,0.5715776569129397,0.4514869744051108,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,11,1,0.8222705404747646,2966.8266666666664,1213.4538289302811,3,14,24,7,45,7,0,0
2022-09-15,-1.285515,36.8556,Wholesale,KES,0.15342206870613076,0.06454786442497219,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,14,1,0.8222827684894854,2213.443333333333,1014.1363422195836,3,14,33,0,35,5,0,0
2022-09-15,-1.285515,36.8556,Wholesale,KES,2.5397910706122033,2.272757221713691,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,14,1,0.8222801147323485,8279.166666666666,1580.8319144768818,3,14,33,0,37,5,0,3
2022-09-15,-1.285515,36.8556,Wholesale,KES,2.6870953065093026,2.4090661200005212,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,14,1,0.822275784687805,9531.75,2625.240627107356,3,14,33,6,6,8,0,3
2022-09-15,-1.285515,36.8556,Wholesale,KES,3.991633733725934,3.61621204229705,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,14,1,0.8222756860743906,12624.0,2776.924851475823,3,14,33,6,7,8,0,3
2022-09-15,-1.285515,36.8556,Wholesale,KES,0.010633704529737383,-0.06757841076574755,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,14,1,0.8222623469071743,1666.7,1862.1629047435874,3,14,33,7,9,0,0,0
2022-09-15,-1.285515,36.8556,Wholesale,KES,-0.13120235584862336,-0.1988272645780834,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,14,1,0.8222843192876358,1500.0,757.703367149054,3,14,33,7,17,5,0,0
2022-09-15,-1.285515,36.8556,Wholesale,KES,-0.45003905147969525,-0.4938602030596965,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,14,1,0.8222814464913657,733.0566666666667,552.2408558991767,3,14,33,7,31,1,0,2
2022-09-15,-0.459682,39.64136,Wholesale,KES,1.9382917635509462,1.716167201068132,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,6,3,0.8222718705217348,6453.0,1528.0414084319623,4,1,7,0,20,8,0,3
2022-09-15,-0.459682,39.64136,Wholesale,KES,0.03704919857410587,-0.043137020335678594,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,6,3,0.8222843192876358,2205.2766666666666,1014.1363422195836,4,1,7,0,35,5,0,0
2022-09-15,-0.459682,39.64136,Wholesale,KES,1.9685770433470375,1.7441889168684708,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,6,3,0.8222789875430428,7435.0,1604.5233850915447,4,1,7,0,42,8,0,3
2022-09-15,-0.459682,39.64136,Wholesale,KES,2.4581890667171797,2.1972469327519177,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,6,3,0.822281212168777,10334.0,3094.086184419431,4,1,7,6,2,8,0,3
2022-09-15,-0.459682,39.64136,Wholesale,KES,3.553506686009147,3.2107950329500965,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,6,3,0.8222741202952533,12274.0,2776.924851475823,4,1,7,6,7,8,0,3
2022-09-15,-0.459682,39.64136,Wholesale,KES,1.913054030387537,1.6928114336994529,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,6,3,0.8222780332713032,9335.0,2571.4877314383257,4,1,7,6,12,8,0,3
2022-09-15,-0.459682,39.64136,Wholesale,KES,0.2685633374597813,0.17109507570348106,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,6,3,0.8222658962421598,2251.9,1862.1629047435874,4,1,7,7,9,0,0,0
2022-09-15,-0.459682,39.64136,Wholesale,KES,0.3331719343581093,0.23087870182388107,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,6,3,0.822277705874945,3009.4933333333333,1213.4538289302811,4,1,7,7,45,7,0,0
2022-09-15,3.394616,40.225882,Wholesale,KES,0.34551150335947234,0.2422963334044625,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,51,3,0.8222828456233193,2199.8333333333335,936.949251431848,4,10,55,0,34,5,0,0
2022-09-15,3.394616,40.225882,Wholesale,KES,1.5176628774941232,1.326937872574923,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,51,3,0.8222818392563341,8279.166666666666,1580.8319144768818,4,10,55,0,37,5,0,3
2022-09-15,3.394616,40.225882,Wholesale,KES,2.7559943180454103,2.4728204496468282,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,51,3,0.822277705874945,10131.75,2625.240627107356,4,10,55,6,6,8,0,3
2022-09-15,3.394616,40.225882,Wholesale,KES,3.603982152335966,3.2574991319130606,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,51,3,0.8222792804958197,12934.0,2776.924851475823,4,10,55,6,7,8,0,3
2022-09-15,3.394616,40.225882,Wholesale,KES,1.826034326440101,1.61228943279674,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,51,3,0.8222749127777527,3975.2999999999997,1862.1629047435874,4,10,55,7,9,0,0,3
2022-09-15,3.394616,40.225882,Wholesale,KES,0.4904030119661498,0.37637078148617037,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,51,3,0.8222815215887049,2115.75,757.703367149054,4,10,55,7,17,5,0,0
2022-09-15,3.394616,40.225882,Wholesale,KES,-0.2647402495628551,-0.3223949634423628,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,51,3,0.8222739830034718,836.4433333333333,552.2408558991767,4,10,55,7,31,1,0,0
2022-09-15,3.394616,40.225882,Wholesale,KES,1.2786110689703096,1.1057347380422466,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,51,3,0.8222756601087798,4052.693333333333,1213.4538289302811,4,10,55,7,45,7,0,3
2022-09-15,-0.0927162,34.7691,Wholesale,KES,1.3500002035118734,1.17179415775041,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,0,1,0.8222757938791921,6767.25,1528.0414084319623,5,5,29,0,20,8,0,3
2022-09-15,-0.0927162,34.7691,Wholesale,KES,0.17165044211228928,0.0814159186356846,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,0,1,0.822277705874945,2248.61,1014.1363422195836,5,5,29,0,35,5,0,0
2022-09-15,-0.0927162,34.7691,Wholesale,KES,3.367756969926454,3.0389096720795536,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,0,1,0.8222796235298162,10301.0,3094.086184419431,5,5,29,6,2,8,0,3
2022-09-15,-0.0927162,34.7691,Wholesale,KES,3.114874883629092,2.804909569816378,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,0,1,0.8222748357059912,12065.5,2776.924851475823,5,5,29,6,7,8,0,3
2022-09-15,-0.0927162,34.7691,Wholesale,KES,-0.14045619134187348,-0.20738955879172027,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,0,1,0.8222746181231022,2106.5833333333335,757.703367149054,5,5,29,7,17,5,0,0
2022-09-15,-0.0927162,34.7691,Wholesale,KES,1.0944765678100745,0.9353476857119101,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,0,1,0.8222732818507769,4570.666666666667,1213.4538289302811,5,5,29,7,45,7,0,3
2022-09-15,0.469569,35.980663,Wholesale,KES,1.1857025606180784,1.0197623145094026,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,42,6,0.8222762857062998,6321.75,1528.0414084319623,6,0,44,0,20,8,0,3
2022-09-15,0.469569,35.980663,Wholesale,KES,1.0465585251104812,0.8910044451187502,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,42,6,0.8222843192876358,6945.833333333333,1580.8319144768818,6,0,44,0,37,5,0,3
2022-09-15,0.469569,35.980663,Wholesale,KES,2.4682841599825434,2.2065899832768285,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,42,6,0.8222774370373082,10990.5,2776.924851475823,6,0,44,6,7,8,0,3
2022-09-15,0.469569,35.980663,Wholesale,KES,0.13253195570900472,0.04521856889014886,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,42,6,0.8222714616960601,4096.05,1862.1629047435874,6,0,44,7,9,0,0,0
2022-09-15,0.469569,35.980663,Wholesale,KES,-0.07862374509152048,-0.150174992724131,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,42,6,0.8222962983328101,2158.6666666666665,757.703367149054,6,0,44,7,17,5,0,0
2022-09-15,0.469569,35.980663,Wholesale,KES,0.44085292918865604,0.33052179657841085,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,42,6,0.8222694391275892,4677.333333333333,1213.4538289302811,6,0,44,7,45,7,0,0
2022-09-15,-2.09913,36.79296,Wholesale,KES,0.03704919857410587,-0.043137020335678594,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,25,6,0.8222843192876358,1709.5833333333333,757.703367149054,6,3,12,7,17,5,0,0
2022-09-15,-0.303099,36.080026,Wholesale,KES,0.4111296095843367,0.3030168670983911,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,3,6,0.8222737564347399,2503.89,1014.1363422195836,6,15,60,0,35,5,0,0
2022-09-15,-0.303099,36.080026,Wholesale,KES,1.5461983411242182,1.353346025331963,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,3,6,0.8222717092685976,7246.599999999999,1604.5233850915447,6,15,60,0,42,8,0,3
2022-09-15,-0.303099,36.080026,Wholesale,KES,3.3011293543750533,2.977255948699293,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,3,6,0.8222802494936523,10931.0,3094.086184419431,6,15,60,6,2,8,0,3
2022-09-15,-0.303099,36.080026,Wholesale,KES,2.935989830966846,2.639378078164726,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,3,6,0.8222776264385612,10190.05,2625.240627107356,6,15,60,6,6,8,0,3
2022-09-15,-0.303099,36.080026,Wholesale,KES,3.1497029553945968,2.837136216036007,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,3,6,0.8222772649812327,10540.5,2776.924851475823,6,15,60,6,7,8,0,3
2022-09-15,-0.303099,36.080026,Wholesale,KES,2.7592247478903267,2.475809630952848,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,3,6,0.8222778631871779,9728.2,2571.4877314383257,6,15,60,6,12,8,0,3
2022-09-15,-0.303099,36.080026,Wholesale,KES,-0.41722999836726304,-0.4634999362127323,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,3,6,0.8222599005984991,768.5533333333333,552.2408558991767,6,15,60,7,31,1,0,2
2022-09-15,0.516667,35.283333,Wholesale,KES,1.1720741847098373,1.0071512411387313,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,43,6,0.8222768750451356,5562.75,1528.0414084319623,6,19,4,0,20,8,0,3
2022-09-15,0.516667,35.283333,Wholesale,KES,0.10715289123988021,0.021736393356787818,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,43,6,0.8222503286911519,2314.0,936.949251431848,6,19,4,0,34,5,0,0
2022-09-15,0.516667,35.283333,Wholesale,KES,0.07742957163556088,-0.005772254010428515,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,43,6,0.822293303567468,2543.89,1014.1363422195836,6,19,4,0,35,5,0,0
2022-09-15,0.516667,35.283333,Wholesale,KES,2.4346338490979975,2.1754526780057866,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,43,6,0.8222756221997003,6841.666666666667,1580.8319144768818,6,19,4,0,37,5,0,3
2022-09-15,0.516667,35.283333,Wholesale,KES,3.376842553865281,3.0473195329181317,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,43,6,0.8222750022823523,11841.0,3094.086184419431,6,19,4,6,2,8,0,3
2022-09-15,0.516667,35.283333,Wholesale,KES,3.376842553865281,3.0473195329181317,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,43,6,0.8222750022823523,10873.300000000001,2625.240627107356,6,19,4,6,6,8,0,3
2022-09-15,0.516667,35.283333,Wholesale,KES,0.5259074549804342,0.40922575064201455,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,43,6,0.8222741030151607,3931.72,1213.4538289302811,6,19,4,7,45,7,0,0
2022-09-15,1.4352,35.5744,Wholesale,KES,0.3230768410927456,0.22153565129897027,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,45,6,0.8222898884874774,2693.89,1014.1363422195836,6,21,39,0,35,5,0,0
2022-09-15,1.4352,35.5744,Wholesale,KES,1.921634859663096,1.7007528407512673,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,45,6,0.8222746713057347,10046.800000000001,2625.240627107356,6,21,39,6,6,8,0,3
2022-09-15,1.4352,35.5744,Wholesale,KES,0.636024732319022,0.511121885037649,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,45,6,0.822275081508477,4460.05,1862.1629047435874,6,21,39,7,9,0,0,3
2022-09-15,1.4352,35.5744,Wholesale,KES,-0.20579499998639617,-0.2678498403818909,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,45,6,0.8222653322432386,1644.86,757.703367149054,6,21,39,7,17,5,0,0
2022-09-15,1.4352,35.5744,Wholesale,KES,0.44085292918865604,0.33052179657841085,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,45,6,0.8222694391275892,3284.2533333333336,1213.4538289302811,6,21,39,7,45,7,0,0
2022-09-15,1.253093,35.076653,Wholesale,KES,1.0121679073864756,0.8591830486035448,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,44,6,0.8222769564690939,5228.1,1528.0414084319623,6,21,41,0,20,8,0,3
2022-09-15,1.253093,35.076653,Wholesale,KES,1.6354389655900337,1.4359240178543635,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,44,6,0.8222725621186179,10125.0,3094.086184419431,6,21,41,6,2,8,0,3
2022-09-15,1.253093,35.076653,Wholesale,KES,-0.2976098732348795,-0.35281099859727527,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,44,6,0.8222812379203054,2356.41,1862.1629047435874,6,21,41,7,9,0,0,0
2022-09-15,1.253093,35.076653,Wholesale,KES,0.5269977250530934,0.41023329807227754,2022,9,3,258,-1.0,-1.8369701987210297e-16,0,44,6,0.8222822985212503,3369.5866666666666,1213.4538289302811,6,21,41,7,45,7,0,0
2022-10-15,-0.4817,37.1251,Wholesale,KES,-0.3835796874827172,-0.43549309196117925,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,7,1,0.912590831345808,1342.7766666666666,757.703367149054,0,16,25,7,17,5,0,0
2022-10-15,-4.05723,39.6626,Wholesale,KES,4.462569834555153,3.988729467841801,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,33,4,0.9126088258952569,11875.5,2776.924851475823,1,13,36,6,7,8,0,3
2022-10-15,-4.05723,39.6626,Wholesale,KES,0.028300117744123953,-0.05947341667728537,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,33,4,0.9126033874937248,2253.16,1862.1629047435874,1,13,36,7,9,0,0,0
2022-10-15,-4.05723,39.6626,Wholesale,KES,-0.4356030681102251,-0.4829891008970069,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,33,4,0.9126599942965735,782.8533333333334,552.2408558991767,1,13,36,7,31,1,0,2
2022-10-15,-1.26703,37.32013,Wholesale,KES,0.23827805766369003,0.13222456506363142,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,10,6,0.9125910824072592,2522.6666666666665,1014.1363422195836,2,8,56,0,35,5,0,0
2022-10-15,-1.26703,37.32013,Wholesale,KES,2.392570960492315,2.0989534310497326,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,10,6,0.9126089496619275,7708.333333333333,1580.8319144768818,2,8,56,0,37,5,0,3
2022-10-15,-1.26703,37.32013,Wholesale,KES,3.3616999139672354,2.9837064829852933,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,10,6,0.9126078515793891,10468.5,2625.240627107356,2,8,56,6,6,8,0,3
2022-10-15,-1.26703,37.32013,Wholesale,KES,3.1497029553945968,2.7901681470820883,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,10,6,0.9126053259909076,9638.199999999999,2571.4877314383257,2,8,56,6,12,8,0,3
2022-10-15,-1.26703,37.32013,Wholesale,KES,-0.030251423194985822,-0.11292919878917035,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,10,6,0.9126270680755036,1276.11,757.703367149054,2,8,56,7,17,5,0,0
2022-10-15,-1.26703,37.32013,Wholesale,KES,-0.4566008621021817,-0.502158527282379,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,10,6,0.9126573223041448,592.8000000000001,552.2408558991767,2,8,56,7,31,1,0,2
2022-10-15,-1.91347,37.73165,Wholesale,KES,0.03704919857410587,-0.051487394979112526,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,24,6,0.9126180088565339,2482.6666666666665,1014.1363422195836,2,9,26,0,35,5,0,0
2022-10-15,-1.91347,37.73165,Wholesale,KES,0.636024732319022,0.49533945388832695,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,24,6,0.9126098124413173,2253.16,1862.1629047435874,2,9,26,7,9,0,0,3
2022-10-15,-1.91347,37.73165,Wholesale,KES,-0.37348459421735347,-0.42627644960095085,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,24,6,0.9125782879532738,636.1333333333333,552.2408558991767,2,9,26,7,31,1,0,0
2022-10-15,-1.91347,37.73165,Wholesale,KES,0.3331719343581093,0.2188550546302633,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,24,6,0.9126044200737613,3178.6666666666665,1213.4538289302811,2,9,26,7,45,7,0,0
2022-10-15,-0.3211866,37.71912,Wholesale,KES,1.5344880329363961,1.3155797271894862,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,4,6,0.9126060001619652,5573.599999999999,1528.0414084319623,2,12,15,0,20,8,0,3
2022-10-15,-0.3211866,37.71912,Wholesale,KES,4.550397145963817,4.068913141009628,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,4,6,0.9126045853870913,13938.0,2776.924851475823,2,12,15,6,7,8,0,3
2022-10-15,-0.3211866,37.71912,Wholesale,KES,3.603982152335966,3.2048947459691837,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,4,6,0.9126076554932586,11313.199999999999,2571.4877314383257,2,12,15,6,12,8,0,3
2022-10-15,-0.3211866,37.71912,Wholesale,KES,1.0600186494642996,0.8824198435819341,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,4,6,0.9126044200737613,3598.0,1862.1629047435874,2,12,15,7,9,0,0,3
2022-10-15,-0.3211866,37.71912,Wholesale,KES,-0.27842246596851145,-0.3394935266592608,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,4,6,0.9126419891951542,1204.1666666666667,757.703367149054,2,12,15,7,17,5,0,0
2022-10-15,-0.3211866,37.71912,Wholesale,KES,-0.4062936473297857,-0.456231466743492,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,4,6,0.9126529516925243,665.1666666666666,552.2408558991767,2,12,15,7,31,1,0,2
2022-10-15,-1.269275,36.744238,Wholesale,KES,1.3089905696368775,1.1097128773425469,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,11,1,0.9126138407224392,5709.2266666666665,1528.0414084319623,3,14,24,0,20,8,0,3
2022-10-15,-1.269275,36.744238,Wholesale,KES,0.18216616426370985,0.08099579738247538,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,11,1,0.9126098346207384,2343.0833333333335,1014.1363422195836,3,14,24,0,35,5,0,0
2022-10-15,-1.269275,36.744238,Wholesale,KES,-0.26580359938680675,-0.32797179423717626,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,11,1,0.9126105967864078,1320.8333333333333,757.703367149054,3,14,24,7,17,5,0,0
2022-10-15,-1.269275,36.744238,Wholesale,KES,-0.37749571127479137,-0.42993856848954504,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,11,1,0.9125842868097931,743.5266666666666,552.2408558991767,3,14,24,7,31,1,0,0
2022-10-15,-1.269275,36.744238,Wholesale,KES,0.7262075654896049,0.577672065855756,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,11,1,0.9126017345500561,3461.3333333333335,1213.4538289302811,3,14,24,7,45,7,0,3
2022-10-15,-1.285515,36.8556,Wholesale,KES,1.2644442880879156,1.0690466271867674,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,14,1,0.9126075781525174,5959.126666666667,1528.0414084319623,3,14,33,0,20,8,0,3
2022-10-15,-1.285515,36.8556,Wholesale,KES,0.5056297776414068,0.37629642374223954,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,14,1,0.9126151849487484,2607.9166666666665,1014.1363422195836,3,14,33,0,35,5,0,0
2022-10-15,-1.285515,36.8556,Wholesale,KES,2.5818539592178857,2.271757110057821,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,14,1,0.9126078838759295,9229.166666666666,1580.8319144768818,3,14,33,0,37,5,0,3
2022-10-15,-1.285515,36.8556,Wholesale,KES,1.78686536457049,1.545984632533605,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,14,1,0.9126044200737613,7141.599999999999,1604.5233850915447,3,14,33,0,42,8,0,3
2022-10-15,-1.285515,36.8556,Wholesale,KES,3.2882581104617143,2.91665810528285,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,14,1,0.9126092048501755,10112.25,3094.086184419431,3,14,33,6,2,8,0,3
2022-10-15,-1.285515,36.8556,Wholesale,KES,-0.13120235584862336,-0.2050881866170606,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,14,1,0.912590831345808,1220.8333333333333,757.703367149054,3,14,33,7,17,5,0,0
2022-10-15,-1.28745,36.83173,Wholesale,KES,-0.3809213129228381,-0.4330653116218371,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,15,1,0.9125662753141018,736.16,552.2408558991767,3,14,59,7,31,1,0,0
2022-10-15,-0.459682,39.64136,Wholesale,KES,0.5148836131346569,0.38474718133998015,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,6,3,0.9125984600986118,3081.25,1014.1363422195836,4,1,7,0,35,5,0,0
2022-10-15,-0.459682,39.64136,Wholesale,KES,2.419491209199952,2.1235323833060735,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,6,3,0.9126029235151337,9214.166666666666,1580.8319144768818,4,1,7,0,37,5,0,3
2022-10-15,-0.459682,39.64136,Wholesale,KES,1.9610057233980147,1.7049614890577531,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,6,3,0.9126106928286768,7134.099999999999,1604.5233850915447,4,1,7,0,42,8,0,3
2022-10-15,-0.459682,39.64136,Wholesale,KES,3.7251232715203306,3.315490736404727,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,6,3,0.9126044200737613,10457.25,3094.086184419431,4,1,7,6,2,8,0,3
2022-10-15,-0.459682,39.64136,Wholesale,KES,2.8317075175356385,2.4998569253400835,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,6,3,0.9126088705424319,11385.0,2571.4877314383257,4,1,7,6,12,8,0,3
2022-10-15,-0.459682,39.64136,Wholesale,KES,-0.3244897415694547,-0.3815465487393506,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,6,3,0.9125653687775831,817.1933333333333,552.2408558991767,4,1,7,7,31,1,0,0
2022-10-15,-0.459682,39.64136,Wholesale,KES,0.22549093952756263,0.12055039926648865,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,6,3,0.912593803875364,3162.6666666666665,1213.4538289302811,4,1,7,7,45,7,0,0
2022-10-15,3.394616,40.225882,Wholesale,KES,1.4840125666095774,1.2695002332755412,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,51,3,0.9126011846573722,5909.126666666667,1528.0414084319623,4,10,55,0,20,8,0,3
2022-10-15,3.394616,40.225882,Wholesale,KES,0.538438830753839,0.40625144088478066,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,51,3,0.9125995530445545,2871.6666666666665,936.949251431848,4,10,55,0,34,5,0,0
2022-10-15,3.394616,40.225882,Wholesale,KES,0.6259296390536582,0.4861228115280987,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,51,3,0.9126125733368468,3520.8333333333335,1014.1363422195836,4,10,55,0,35,5,0,3
2022-10-15,3.394616,40.225882,Wholesale,KES,1.5894490857041248,1.3657563327940212,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,51,3,0.9126037640941372,8418.61,1580.8319144768818,4,10,55,0,37,5,0,3
2022-10-15,3.394616,40.225882,Wholesale,KES,2.8852115118420665,2.548702527328256,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,51,3,0.912609095107521,9981.5,2625.240627107356,4,10,55,6,6,8,0,3
2022-10-15,3.394616,40.225882,Wholesale,KES,4.250068121319246,3.794730113926225,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,51,3,0.9126072276690145,15028.0,2776.924851475823,4,10,55,6,7,8,0,3
2022-10-15,3.394616,40.225882,Wholesale,KES,0.5081535509577477,0.3786015138040958,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,51,3,0.9126084167688858,2000.0,757.703367149054,4,10,55,7,17,5,0,0
2022-10-15,3.394616,40.225882,Wholesale,KES,-0.3153032066979737,-0.37316271311114774,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,51,3,0.9126329053855528,878.8000000000001,552.2408558991767,4,10,55,7,31,1,0,0
2022-10-15,3.394616,40.225882,Wholesale,KES,1.2817708331623683,1.0848625193208583,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,51,3,0.9126157871937781,4102.33,1213.4538289302811,4,10,55,7,45,7,0,3
2022-10-15,-0.0927162,34.7691,Wholesale,KES,1.450698758833877,1.2390841981206289,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,0,1,0.9126105011623226,6049.5,1528.0414084319623,5,5,29,0,20,8,0,3
2022-10-15,-0.0927162,34.7691,Wholesale,KES,3.266301282609548,2.89661497540629,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,0,1,0.9126053428648035,11313.5,2625.240627107356,5,5,29,6,6,8,0,3
2022-10-15,-0.0927162,34.7691,Wholesale,KES,3.401070777702154,3.0196510164014643,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,0,1,0.9126051846324772,11634.0,2571.4877314383257,5,5,29,6,12,8,0,3
2022-10-15,-0.0927162,34.7691,Wholesale,KES,-0.1774715333148739,-0.24733082094417402,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,0,1,0.9126187568645167,2087.5,757.703367149054,5,5,29,7,17,5,0,0
2022-10-15,-0.0927162,34.7691,Wholesale,KES,-0.1648190164222847,-0.23577934542451717,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,0,1,0.9126100250396577,1092.8666666666666,552.2408558991767,5,5,29,7,31,1,0,0
2022-10-15,0.469569,35.980663,Wholesale,KES,2.279001161256973,1.9952727107997577,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,42,6,0.9126058907186022,10241.0,2625.240627107356,6,0,44,6,6,8,0,3
2022-10-15,0.469569,35.980663,Wholesale,KES,2.9982765564141403,2.6519259474530568,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,42,6,0.9126044200737613,13577.5,2776.924851475823,6,0,44,6,7,8,0,3
2022-10-15,0.469569,35.980663,Wholesale,KES,2.0897181625314025,1.8224690317916685,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,42,6,0.9126069365108809,10134.0,2571.4877314383257,6,0,44,6,12,8,0,3
2022-10-15,0.469569,35.980663,Wholesale,KES,0.7420232116053413,0.5921086218399295,2022,10,5,288,-0.8660254037844386,0.5000000000000001,0,42,6,0.9126131308256422,4305.0,1862.1629047435874,6,0,44,7,9,0,0,3
